,16,22,24,27,28,30,34,35,36,37,39,40,42,44,6,77,9,default_expert
tls.ocsp.producedAt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.ocsp.responderID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.ocsp.responseStatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.ocsp.responseType.id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.ocsp.serialNumber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.ocsp.thisUpdate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkcs1.ECParameters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkcs1.namedCurve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkcs1.publicExponent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1explicit.DirectoryString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1explicit.id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.accessLocation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.accessMethod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.explicitText,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.ia5String,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.noticeNumbers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.noticeNumbers_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.organization,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.utf8String,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.pkix1implicit.visibleString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.record.content_type,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
tls.record.length,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
tls.record.version,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
tls.sct.sct_extensions_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.sct.sct_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.sct.sct_signature_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.sct.sct_timestamp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.sct.sct_version,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.sct.scts_length,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.algorithm.id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.critical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.extension.id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.notAfter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.notBefore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.rdnSequence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.serialNumber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.subject,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.utcTime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509af.version,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.CertificatePoliciesSyntax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.GeneralName,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.GeneralNames,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyPurposeIDs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyPurposeId,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.cRLSign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.contentCommitment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.dataEncipherment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.decipherOnly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.digitalSignature,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.encipherOnly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.keyAgreement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.keyCertSign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.KeyUsage.keyEncipherment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.SubjectKeyIdentifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.authorityCertSerialNumber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.cA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.dNSName,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.directoryName,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.distributionPoint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.fullName,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.keyIdentifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.pathLenConstraint,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.policyIdentifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.templateMajorVersion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.templateMinorVersion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509ce.uniformResourceIdentifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509if.RDNSequence_item,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509if.oid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.BMPString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.CountryName,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.DirectoryString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.IA5String,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.Integer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.OctetString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.printableString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.teletexString,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tls.x509sat.uTF8String,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
